State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
Massachusetts,5/18/2024,All Results,1,1.404929217,1.107559062,Minimal,
Massachusetts,12/7/2024,All Results,14.8537327,4.07726314,3.698274084,High,
Massachusetts,3/2/2024,All Results,3.813005252,4.18098609,5.32669147,Minimal,
Massachusetts,3/9/2024,1 Year,1,3.747594887,4.410907209,Minimal,
Massachusetts,12/9/2023,All Results,17.81997489,11.11331973,13.06379224,High,
Massachusetts,3/23/2024,1 Year,1,2.513087656,4.015741503,Minimal,
Massachusetts,12/28/2024,All Results,19.0925999,6.40425026,7.280888656,High,
Massachusetts,1/21/2023,All Results,4.964046745,6.321951214,5.484335628,Low,
Massachusetts,10/21/2023,All Results,5.478160591,1.960861607,1.926951199,Low,
Massachusetts,8/24/2024,1 Year,1,1.269539894,1.108245742,Minimal,
Massachusetts,5/4/2024,All Results,1,1.46921103,1.094393026,Minimal,
Massachusetts,2/11/2023,All Results,6.005223404,4.465009064,3.924916862,Low,
Massachusetts,1/11/2025,All Results,25.07491326,10.08301231,8.511567278,Very High,
Massachusetts,11/16/2024,6 Months,4.183819056,1.91663426,1.219749321,Low,
Michigan,5/6/2023,All Results,1.199960271,1.34546366,1.396787161,Minimal,Limited Coverage
Michigan,1/14/2023,All Results,9.285357355,7.826710774,7.050007413,Moderate,Limited Coverage
Michigan,11/2/2024,1 Year,1.44917012,1.260595524,1.13031405,Minimal,Limited Coverage
Michigan,6/29/2024,All Results,1.274840754,1.283688257,1.617632088,Minimal,Limited Coverage
Michigan,11/19/2022,All Results,14.36386522,12.27824303,9.078836861,High,Limited Coverage
Michigan,12/16/2023,All Results,11.60317115,11.75329853,10.77107413,Moderate,Limited Coverage
Michigan,5/4/2024,1 Year,2.620343801,1.46921103,2.300957283,Minimal,Limited Coverage
Michigan,12/24/2022,All Results,9.481550726,10.31183541,9.116557459,Moderate,Limited Coverage
Michigan,8/12/2023,All Results,1.19269436,1.453764064,1.399326166,Minimal,Limited Coverage
Michigan,5/13/2023,All Results,1.348249527,1.476047381,1.48486229,Minimal,Limited Coverage
Michigan,9/21/2024,1 Year,1.862983145,1.136892106,1.107356218,Minimal,Limited Coverage
Michigan,1/25/2025,45 Days,16.27671593,8.410056222,7.135280785,High,Limited Coverage
Michigan,8/13/2022,All Results,1.907521608,1.474208609,2.227721559,Minimal,Limited Coverage
Michigan,1/27/2024,All Results,16.46039325,7.415900794,8.167907131,High,Limited Coverage
Michigan,11/9/2024,All Results,1.462688489,1.505537457,1.347979909,Minimal,Limited Coverage
Michigan,6/22/2024,All Results,1.500369343,1.226811809,1.379333792,Minimal,Limited Coverage
Michigan,12/7/2024,6 Months,3.249482854,4.07726314,2.32514852,Minimal,Limited Coverage
Michigan,7/2/2022,All Results,1.808676211,1.379757877,1.808676211,Minimal,Limited Coverage
Michigan,11/12/2022,All Results,14.43328896,10.83082248,11.6078543,High,Limited Coverage
Michigan,12/3/2022,All Results,13.67478625,13.38809294,14.55443671,High,Limited Coverage
Michigan,6/25/2022,All Results,1.047772558,1.331019482,1.047772558,Minimal,Limited Coverage
Michigan,9/2/2023,All Results,1.509660894,1.401020208,1.265276533,Minimal,Limited Coverage
Michigan,11/30/2024,6 Months,1.767564657,2.465017247,1.62554694,Minimal,Limited Coverage
Michigan,7/22/2023,All Results,1.384780978,1.471332152,1.33961684,Minimal,Limited Coverage
Michigan,11/2/2024,All Results,1.44917012,1.260595524,1.13031405,Minimal,Limited Coverage
Michigan,4/6/2024,All Results,5.808900131,2.199135747,4.013595741,Low,Limited Coverage
Michigan,1/27/2024,1 Year,16.46039325,7.415900794,8.167907131,High,Limited Coverage
Michigan,2/10/2024,All Results,10.20585747,6.307025296,6.898218333,Moderate,Limited Coverage
Michigan,9/10/2022,All Results,4.682929337,1.764363938,3.944558319,Low,Limited Coverage
Michigan,6/8/2024,All Results,1.488534821,1.35325598,1.58458108,Minimal,Limited Coverage
Michigan,1/11/2025,1 Year,16.30226744,10.08301231,7.942652317,High,Limited Coverage
Michigan,11/18/2023,All Results,6.496327951,7.607362278,4.832341925,Low,Limited Coverage
Michigan,10/28/2023,All Results,2.164519319,2.498974326,1.911569817,Minimal,Limited Coverage
Michigan,7/8/2023,All Results,1.334166478,1.339868249,1.324368667,Minimal,Limited Coverage
Michigan,8/3/2024,1 Year,1.31995512,1.218954668,1.585982419,Minimal,Limited Coverage
Michigan,10/22/2022,All Results,9.096320003,6.614310016,4.162465177,Moderate,Limited Coverage
Michigan,8/24/2024,All Results,1.540470403,1.269539894,1.468952279,Minimal,Limited Coverage
Michigan,1/4/2025,6 Months,11.84926056,10.03425259,9.220387646,Moderate,Limited Coverage
Michigan,9/28/2024,All Results,1.576360275,1.215121123,1.196646908,Minimal,Limited Coverage
Michigan,9/21/2024,6 Months,1.862983145,1.136892106,1.107356218,Minimal,Limited Coverage
Michigan,12/7/2024,1 Year,3.249482854,4.07726314,2.32514852,Minimal,Limited Coverage
Michigan,5/21/2022,All Results,1.523145808,1.615133111,1.523145808,Minimal,Limited Coverage
Michigan,10/26/2024,1 Year,1.743048192,1.157666147,1.062254333,Minimal,Limited Coverage
Michigan,7/6/2024,1 Year,1.285774832,1.221474285,1.422433705,Minimal,Limited Coverage
Michigan,7/1/2023,All Results,1.20743614,1.34841252,1.249991584,Minimal,Limited Coverage
Michigan,8/17/2024,1 Year,1.81738294,1.215384356,1.368658013,Minimal,Limited Coverage
Michigan,4/20/2024,All Results,2.330275496,1.574160592,2.373991878,Minimal,Limited Coverage
Michigan,9/9/2023,All Results,1.479028495,1.532486284,1.178523264,Minimal,Limited Coverage
Michigan,4/13/2024,1 Year,3.947727296,1.913184421,3.417997671,Minimal,Limited Coverage
Michigan,9/28/2024,1 Year,1.576360275,1.215121123,1.196646908,Minimal,Limited Coverage
Michigan,9/21/2024,All Results,1.862983145,1.136892106,1.107356218,Minimal,Limited Coverage
Michigan,4/20/2024,1 Year,2.330275496,1.574160592,2.373991878,Minimal,Limited Coverage
Michigan,5/7/2022,All Results,2.193944901,1.405448746,2.193944901,Minimal,Limited Coverage
Michigan,12/14/2024,6 Months,6.597322033,5.472206273,3.290235204,Low,Limited Coverage
Michigan,7/23/2022,All Results,2.278223704,2.099227695,2.278223704,Minimal,Limited Coverage
Michigan,12/21/2024,6 Months,8.054423161,6.597140991,5.121986494,Moderate,Limited Coverage
Michigan,11/25/2023,All Results,8.935307055,8.356403298,5.755063757,Moderate,Limited Coverage
Michigan,11/23/2024,All Results,2.614691566,2.321732905,1.674979908,Minimal,Limited Coverage
Michigan,12/30/2023,All Results,14.30922959,13.18569684,11.57801028,High,Limited Coverage
Michigan,12/21/2024,1 Year,8.054423161,6.597140991,5.121986494,Moderate,Limited Coverage
Michigan,5/11/2024,1 Year,1.458785512,1.46649405,2.120049921,Minimal,Limited Coverage
Michigan,1/25/2025,6 Months,16.27671593,8.410056222,7.135280785,High,Limited Coverage
Michigan,10/29/2022,All Results,10.22521522,8.168657257,6.937855604,Moderate,Limited Coverage
Michigan,9/3/2022,All Results,2.484765732,1.972766043,2.009868227,Minimal,Limited Coverage
Michigan,2/17/2024,1 Year,12.16158166,5.556611227,6.370332237,High,Limited Coverage
Michigan,6/10/2023,All Results,1.360372851,1.459469894,1.718219269,Minimal,Limited Coverage
Michigan,11/2/2024,6 Months,1.44917012,1.260595524,1.13031405,Minimal,Limited Coverage
Michigan,7/15/2023,All Results,1.372509215,1.458776375,1.417365978,Minimal,Limited Coverage
Michigan,4/6/2024,1 Year,5.808900131,2.199135747,4.013595741,Low,Limited Coverage
Michigan,6/15/2024,All Results,1.436313166,1.259788613,1.48994094,Minimal,Limited Coverage
Michigan,10/19/2024,All Results,1.733260815,1.254449455,1.187282321,Minimal,Limited Coverage
Michigan,2/24/2024,1 Year,9.874995953,4.796281787,6.311302731,Moderate,Limited Coverage
Michigan,10/14/2023,All Results,1.301138526,1.692075458,1.278042156,Minimal,Limited Coverage
Michigan,10/12/2024,All Results,1.472277159,1.1482105,1.099692741,Minimal,Limited Coverage
Michigan,7/20/2024,All Results,1.987809781,1.254157163,2.207633937,Minimal,Limited Coverage
Michigan,3/30/2024,1 Year,5.323345223,2.337129667,4.085819658,Low,Limited Coverage
Michigan,3/30/2024,All Results,5.323345223,2.337129667,4.085819658,Low,Limited Coverage
Michigan,2/17/2024,All Results,12.16158166,5.556611227,6.370332237,High,Limited Coverage
Michigan,7/27/2024,All Results,1.575619502,1.245212192,1.572929914,Minimal,Limited Coverage
Michigan,11/5/2022,All Results,12.42392214,9.007387778,8.643754406,High,Limited Coverage
Michigan,3/16/2024,1 Year,6.282076082,3.212429211,4.705574304,Low,Limited Coverage
Michigan,12/21/2024,45 Days,8.054423161,6.597140991,5.121986494,Moderate,Limited Coverage
Michigan,4/1/2023,All Results,1.614004581,2.185112722,2.259105218,Minimal,Limited Coverage
Michigan,1/7/2023,All Results,8.830268622,8.485501828,7.230321635,Moderate,Limited Coverage
Michigan,7/27/2024,1 Year,1.575619502,1.245212192,1.572929914,Minimal,Limited Coverage
Michigan,2/24/2024,All Results,9.874995953,4.796281787,6.311302731,Moderate,Limited Coverage
Michigan,11/23/2024,1 Year,2.614691566,2.321732905,1.674979908,Minimal,Limited Coverage
Michigan,5/25/2024,All Results,1.955031867,1.359411049,1.65632482,Minimal,Limited Coverage
Michigan,9/23/2023,All Results,2.530783796,1.637968571,1.29215508,Minimal,Limited Coverage
Michigan,10/5/2024,6 Months,2.048908993,1.263411201,1.342164173,Minimal,Limited Coverage
Michigan,2/4/2023,All Results,4.88065738,4.556415555,3.909521905,Low,Limited Coverage
Michigan,1/6/2024,All Results,16.51809735,14.53445698,16.96838828,High,Limited Coverage
Michigan,10/19/2024,1 Year,1.733260815,1.254449455,1.187282321,Minimal,Limited Coverage
Michigan,1/13/2024,All Results,17.42885576,11.50486882,13.22823694,High,Limited Coverage
Michigan,12/28/2024,1 Year,11.03398241,6.40425026,2.851538705,Moderate,Limited Coverage
Michigan,10/7/2023,All Results,2.788387643,1.80711458,1.391231045,Minimal,Limited Coverage
Michigan,8/31/2024,1 Year,1.956471389,1.23632566,1.328770793,Minimal,Limited Coverage
Michigan,12/21/2024,All Results,8.054423161,6.597140991,5.121986494,Moderate,Limited Coverage
Michigan,3/2/2024,1 Year,8.405035992,4.18098609,5.956499463,Moderate,Limited Coverage
Michigan,4/22/2023,All Results,1.196502979,1.500029705,1.677801916,Minimal,Limited Coverage
Michigan,5/20/2023,All Results,1.250375624,1.457232859,1.368781786,Minimal,Limited Coverage
Michigan,11/30/2024,All Results,1.767564657,2.465017247,1.62554694,Minimal,Limited Coverage
Michigan,10/26/2024,6 Months,1.743048192,1.157666147,1.062254333,Minimal,Limited Coverage
Michigan,7/20/2024,1 Year,1.987809781,1.254157163,2.207633937,Minimal,Limited Coverage
Michigan,11/4/2023,All Results,3.476417829,3.587764254,2.649035898,Minimal,Limited Coverage
Michigan,2/3/2024,1 Year,12.77239934,6.868404881,7.18957889,High,Limited Coverage
Michigan,11/23/2024,6 Months,2.614691566,2.321732905,1.674979908,Minimal,Limited Coverage
Michigan,6/1/2024,1 Year,1.538733103,1.301903931,1.776492254,Minimal,Limited Coverage
Michigan,6/18/2022,All Results,0.883287029,1.214915463,0.883287029,Minimal,Limited Coverage
Michigan,10/15/2022,All Results,9.836301782,6.332203993,4.675875457,Moderate,Limited Coverage
Michigan,6/24/2023,All Results,1.059866205,1.349720852,1.285060162,Minimal,Limited Coverage
Michigan,2/25/2023,All Results,3.345799697,3.661807408,3.365102269,Minimal,Limited Coverage
Michigan,10/5/2024,1 Year,2.048908993,1.263411201,1.342164173,Minimal,Limited Coverage
Michigan,9/30/2023,All Results,2.52056452,2.018461383,1.574891386,Minimal,Limited Coverage
Michigan,12/14/2024,All Results,6.597322033,5.472206273,3.290235204,Low,Limited Coverage
Michigan,11/9/2024,6 Months,1.462688489,1.505537457,1.347979909,Minimal,Limited Coverage
Michigan,8/17/2024,All Results,1.81738294,1.215384356,1.368658013,Minimal,Limited Coverage
Michigan,4/23/2022,All Results,7.456311707,1.348350933,7.456311707,Low,Limited Coverage
Michigan,6/1/2024,All Results,1.538733103,1.301903931,1.776492254,Minimal,Limited Coverage
Michigan,9/7/2024,All Results,1.637030568,1.203404589,1.216983352,Minimal,Limited Coverage
Michigan,6/8/2024,1 Year,1.488534821,1.35325598,1.58458108,Minimal,Limited Coverage
Michigan,1/18/2025,All Results,12.95674516,8.870003394,7.165747413,High,Limited Coverage
Michigan,11/16/2024,All Results,1.428377943,1.91663426,1.547652998,Minimal,Limited Coverage
Michigan,1/20/2024,All Results,12.14694188,8.555605875,8.860613668,High,Limited Coverage
Michigan,9/7/2024,6 Months,1.637030568,1.203404589,1.216983352,Minimal,Limited Coverage
Michigan,6/17/2023,All Results,1.2974989,1.343360995,1.219924007,Minimal,Limited Coverage
Michigan,6/22/2024,1 Year,1.500369343,1.226811809,1.379333792,Minimal,Limited Coverage
Michigan,10/19/2024,6 Months,1.733260815,1.254449455,1.187282321,Minimal,Limited Coverage
Michigan,8/10/2024,1 Year,1.33835208,1.269186096,1.394603461,Minimal,Limited Coverage
Michigan,8/20/2022,All Results,3.861217047,1.91357854,2.67725748,Minimal,Limited Coverage
Michigan,4/30/2022,All Results,4.699526893,1.337950161,4.699526893,Low,Limited Coverage
Michigan,7/30/2022,All Results,1.318444779,1.689610405,1.318444779,Minimal,Limited Coverage
Michigan,12/2/2023,All Results,10.4731621,11.02997146,11.00228412,Moderate,Limited Coverage
Michigan,4/29/2023,All Results,1.227018418,1.347887368,1.444185363,Minimal,Limited Coverage
Michigan,4/15/2023,All Results,1.278859065,1.776348266,1.67051137,Minimal,Limited Coverage
Michigan,1/4/2025,All Results,11.84926056,10.03425259,9.220387646,Moderate,Limited Coverage
Michigan,8/17/2024,6 Months,1.81738294,1.215384356,1.368658013,Minimal,Limited Coverage
Michigan,7/13/2024,1 Year,1.500783805,1.2601647,1.636838942,Minimal,Limited Coverage
Michigan,10/1/2022,All Results,4.952126388,3.06491869,4.855866526,Low,Limited Coverage
Michigan,6/4/2022,All Results,1.004673312,1.408348613,1.004673312,Minimal,Limited Coverage
Michigan,8/24/2024,6 Months,1.540470403,1.269539894,1.468952279,Minimal,Limited Coverage
Michigan,11/26/2022,All Results,17.87094483,11.57252357,10.69405642,High,Limited Coverage
Michigan,8/31/2024,6 Months,1.956471389,1.23632566,1.328770793,Minimal,Limited Coverage
Michigan,8/10/2024,6 Months,1.33835208,1.269186096,1.394603461,Minimal,Limited Coverage
Michigan,3/11/2023,All Results,3.325908915,3.034928148,3.086198066,Minimal,Limited Coverage
Michigan,12/10/2022,All Results,16.00515435,11.83463095,11.29745017,High,Limited Coverage
Michigan,9/24/2022,All Results,3.619372404,3.537481678,5.579833052,Minimal,Limited Coverage
Michigan,8/5/2023,All Results,1.448885251,1.35356087,1.247775294,Minimal,Limited Coverage
Michigan,1/18/2025,45 Days,12.95674516,8.870003394,7.165747413,High,Limited Coverage
Michigan,1/25/2025,1 Year,16.27671593,8.410056222,7.135280785,High,Limited Coverage
Michigan,3/4/2023,All Results,2.979220037,3.218515966,3.406691002,Minimal,Limited Coverage
Michigan,4/8/2023,All Results,1.99433068,2.033186444,2.180277452,Minimal,Limited Coverage
Michigan,2/10/2024,1 Year,10.20585747,6.307025296,6.898218333,Moderate,Limited Coverage
Michigan,5/18/2024,1 Year,1.606996076,1.404929217,1.941425842,Minimal,Limited Coverage
Michigan,11/16/2024,1 Year,1.428377943,1.91663426,1.547652998,Minimal,Limited Coverage
Michigan,10/26/2024,All Results,1.743048192,1.157666147,1.062254333,Minimal,Limited Coverage
Michigan,3/18/2023,All Results,2.457755396,2.570391042,2.192948848,Minimal,Limited Coverage
Michigan,1/18/2025,1 Year,12.95674516,8.870003394,7.165747413,High,Limited Coverage
Michigan,1/4/2025,45 Days,11.84926056,10.03425259,9.220387646,Moderate,Limited Coverage
Michigan,5/27/2023,All Results,1.252136455,1.379052949,1.316665559,Minimal,Limited Coverage
Michigan,12/17/2022,All Results,13.32863779,11.63728519,11.76555798,High,Limited Coverage
Michigan,5/11/2024,All Results,1.458785512,1.46649405,2.120049921,Minimal,Limited Coverage
Michigan,2/18/2023,All Results,5.967643433,4.567111247,4.597628917,Low,Limited Coverage
Michigan,8/10/2024,All Results,1.33835208,1.269186096,1.394603461,Minimal,Limited Coverage
Michigan,7/6/2024,All Results,1.285774832,1.221474285,1.422433705,Minimal,Limited Coverage
Michigan,9/16/2023,All Results,1.455193369,1.539365445,1.309909574,Minimal,Limited Coverage
Michigan,1/25/2025,All Results,16.27671593,8.410056222,7.135280785,High,Limited Coverage
Michigan,4/27/2024,1 Year,3.239109226,1.455112007,1.928640665,Minimal,Limited Coverage
Michigan,11/9/2024,1 Year,1.462688489,1.505537457,1.347979909,Minimal,Limited Coverage
Michigan,5/25/2024,1 Year,1.955031867,1.359411049,1.65632482,Minimal,Limited Coverage
Michigan,9/14/2024,All Results,1.727371766,1.184422229,1.19806837,Minimal,Limited Coverage
Michigan,9/7/2024,1 Year,1.637030568,1.203404589,1.216983352,Minimal,Limited Coverage
Michigan,3/9/2024,All Results,7.757542445,3.747594887,4.633870352,Low,Limited Coverage
Michigan,11/30/2024,1 Year,1.767564657,2.465017247,1.62554694,Minimal,Limited Coverage
Michigan,9/14/2024,6 Months,1.727371766,1.184422229,1.19806837,Minimal,Limited Coverage
Michigan,6/3/2023,All Results,1.338382193,1.286926427,1.175885077,Minimal,Limited Coverage
Michigan,7/16/2022,All Results,1.228899327,2.6208096,1.228899327,Minimal,Limited Coverage
Michigan,1/11/2025,45 Days,16.30226744,10.08301231,7.942652317,High,Limited Coverage
Michigan,8/31/2024,All Results,1.956471389,1.23632566,1.328770793,Minimal,Limited Coverage
Michigan,1/4/2025,1 Year,11.84926056,10.03425259,9.220387646,Moderate,Limited Coverage
Michigan,8/3/2024,6 Months,1.31995512,1.218954668,1.585982419,Minimal,Limited Coverage
Michigan,12/23/2023,All Results,15.45952633,11.1731723,9.679127265,High,Limited Coverage
Michigan,12/28/2024,6 Months,11.03398241,6.40425026,2.851538705,Moderate,Limited Coverage
Michigan,12/28/2024,45 Days,11.03398241,6.40425026,2.851538705,Moderate,Limited Coverage
Michigan,8/26/2023,All Results,1.937389485,1.65981482,1.517717823,Minimal,Limited Coverage
Michigan,12/31/2022,All Results,9.140458443,9.64861324,7.991110424,Moderate,Limited Coverage
Michigan,1/11/2025,6 Months,16.30226744,10.08301231,7.942652317,High,Limited Coverage
Michigan,7/29/2023,All Results,1.238729977,1.384895253,1.182084583,Minimal,Limited Coverage
Michigan,9/14/2024,1 Year,1.727371766,1.184422229,1.19806837,Minimal,Limited Coverage
Michigan,12/14/2024,45 Days,6.597322033,5.472206273,3.290235204,Low,Limited Coverage
Michigan,11/11/2023,All Results,4.103659915,5.228844852,2.896719261,Low,Limited Coverage
Michigan,6/11/2022,All Results,0.973763948,1.543439419,0.973763948,Minimal,Limited Coverage
Michigan,9/28/2024,6 Months,1.576360275,1.215121123,1.196646908,Minimal,Limited Coverage
Michigan,10/12/2024,1 Year,1.472277159,1.1482105,1.099692741,Minimal,Limited Coverage
Michigan,3/16/2024,All Results,6.282076082,3.212429211,4.705574304,Low,Limited Coverage
Michigan,10/12/2024,6 Months,1.472277159,1.1482105,1.099692741,Minimal,Limited Coverage
Michigan,8/3/2024,All Results,1.31995512,1.218954668,1.585982419,Minimal,Limited Coverage
Michigan,4/27/2024,All Results,3.239109226,1.455112007,1.928640665,Minimal,Limited Coverage
Michigan,9/17/2022,All Results,3.333971162,2.778847692,4.777028045,Minimal,Limited Coverage
Michigan,3/25/2023,All Results,3.495286652,2.163052158,1.978580164,Minimal,Limited Coverage
Michigan,2/3/2024,All Results,12.77239934,6.868404881,7.18957889,High,Limited Coverage
Michigan,5/28/2022,All Results,1.490925604,1.63384129,1.490925604,Minimal,Limited Coverage
Michigan,12/14/2024,1 Year,6.597322033,5.472206273,3.290235204,Low,Limited Coverage
Michigan,1/18/2025,6 Months,12.95674516,8.870003394,7.165747413,High,Limited Coverage
Michigan,5/14/2022,All Results,2.639530163,1.603770825,2.639530163,Minimal,Limited Coverage
Michigan,6/29/2024,1 Year,1.274840754,1.283688257,1.617632088,Minimal,Limited Coverage
